Model                                         | Scenario |        Extra |    N |   Accuracy
qwen3-235b-a22b-2507_think                    |       19 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       19 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       19 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       19 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       20 |   Min Events |   10 |      40.0%
qwen3-235b-a22b-2507_think                    |       20 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       20 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       20 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       21 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       21 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       21 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       21 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       22 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507_think                    |       22 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       22 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       22 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       23 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       23 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       23 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       23 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       24 |   Min Events |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       24 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       24 |      Min ECT |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       24 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       27 |   Min Events |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       27 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       27 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       27 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       28 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507_think                    |       28 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       28 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       28 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       29 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507_think                    |       29 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       29 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       29 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       30 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       30 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       30 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       30 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       31 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       31 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       31 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       31 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       32 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       32 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       32 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       32 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       37 |   Min Events |   10 |      60.0%
qwen3-235b-a22b-2507_think                    |       37 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       37 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       37 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       39 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507_think                    |       39 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       39 |      Min ECT |   10 |      20.0%
qwen3-235b-a22b-2507_think                    |       39 |     ECT Load |   10 |       0.0%
