Model                                         | Scenario |        Extra |    N |   Accuracy
anthropic-claude-opus-4.6_think_defaulttemp   |       23 |   Event Load |    5 |       0.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       23 |      Min ECT |    5 |       0.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       23 |     ECT Load |    5 |       0.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       24 |   Min Events |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       24 |   Event Load |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       24 |      Min ECT |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       24 |     ECT Load |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       27 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       27 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       27 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       27 |     ECT Load |    5 |      60.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       28 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       28 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       28 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       28 |     ECT Load |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       29 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       29 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       29 |      Min ECT |    5 |      80.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       29 |     ECT Load |    5 |      40.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       30 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       30 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       30 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       30 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       31 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       31 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       31 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       31 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       32 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       32 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       32 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       32 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       37 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       37 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       37 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       37 |     ECT Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       39 |   Min Events |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       39 |   Event Load |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       39 |      Min ECT |    5 |     100.0%
anthropic-claude-opus-4.6_think_defaulttemp   |       39 |     ECT Load |    5 |     100.0%

kimi-k2-0905                                  |        7 |   Min Events |   11 |     100.0%
kimi-k2-0905                                  |        7 |   Event Load |   11 |     100.0%
kimi-k2-0905                                  |        7 |      Min ECT |   11 |      90.9%
kimi-k2-0905                                  |        7 |     ECT Load |   11 |       9.1%
kimi-k2-0905                                  |        8 |   Min Events |   11 |      18.2%
kimi-k2-0905                                  |        8 |   Event Load |   11 |      18.2%
kimi-k2-0905                                  |        8 |      Min ECT |   11 |      18.2%
kimi-k2-0905                                  |        8 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |        9 |   Min Events |   11 |     100.0%
kimi-k2-0905                                  |        9 |   Event Load |   11 |     100.0%
kimi-k2-0905                                  |        9 |      Min ECT |   11 |     100.0%
kimi-k2-0905                                  |        9 |     ECT Load |   11 |      18.2%
kimi-k2-0905                                  |       10 |   Min Events |   11 |      54.5%
kimi-k2-0905                                  |       10 |   Event Load |   11 |      54.5%
kimi-k2-0905                                  |       10 |      Min ECT |   11 |      36.4%
kimi-k2-0905                                  |       10 |     ECT Load |   11 |       9.1%
kimi-k2-0905                                  |       11 |   Min Events |   11 |      72.7%
kimi-k2-0905                                  |       11 |   Event Load |   11 |      63.6%
kimi-k2-0905                                  |       11 |      Min ECT |   11 |      72.7%
kimi-k2-0905                                  |       11 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       12 |   Min Events |   11 |      54.5%
kimi-k2-0905                                  |       12 |   Event Load |   11 |      54.5%
kimi-k2-0905                                  |       12 |      Min ECT |   11 |      54.5%
kimi-k2-0905                                  |       12 |     ECT Load |   11 |      54.5%
kimi-k2-0905                                  |       13 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       13 |   Event Load |   11 |      18.2%
kimi-k2-0905                                  |       13 |      Min ECT |   11 |      27.3%
kimi-k2-0905                                  |       13 |     ECT Load |   11 |      81.8%
kimi-k2-0905                                  |       14 |   Min Events |   11 |       9.1%
kimi-k2-0905                                  |       14 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       14 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       14 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       15 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       15 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       15 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       15 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       16 |   Min Events |   11 |      27.3%
kimi-k2-0905                                  |       16 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       16 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       16 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       17 |   Min Events |   11 |      90.9%
kimi-k2-0905                                  |       17 |   Event Load |   11 |     100.0%
kimi-k2-0905                                  |       17 |      Min ECT |   11 |      81.8%
kimi-k2-0905                                  |       17 |     ECT Load |   11 |      36.4%
kimi-k2-0905                                  |       18 |   Min Events |   11 |     100.0%
kimi-k2-0905                                  |       18 |   Event Load |   11 |     100.0%
kimi-k2-0905                                  |       18 |      Min ECT |   11 |      72.7%
kimi-k2-0905                                  |       18 |     ECT Load |   11 |      81.8%
kimi-k2-0905                                  |       19 |   Min Events |   11 |     100.0%
kimi-k2-0905                                  |       19 |   Event Load |   11 |      90.9%
kimi-k2-0905                                  |       19 |      Min ECT |   11 |      72.7%
kimi-k2-0905                                  |       19 |     ECT Load |   11 |      45.5%
kimi-k2-0905                                  |       20 |   Min Events |   11 |      36.4%
kimi-k2-0905                                  |       20 |   Event Load |   11 |      18.2%
kimi-k2-0905                                  |       20 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       20 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       21 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       21 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       21 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       21 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       22 |   Min Events |   11 |      63.6%
kimi-k2-0905                                  |       22 |   Event Load |   11 |       9.1%
kimi-k2-0905                                  |       22 |      Min ECT |   11 |       9.1%
kimi-k2-0905                                  |       22 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       23 |   Min Events |   11 |       9.1%
kimi-k2-0905                                  |       23 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       23 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       23 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       24 |   Min Events |   11 |      18.2%
kimi-k2-0905                                  |       24 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       24 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       24 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       27 |   Min Events |   11 |      18.2%
kimi-k2-0905                                  |       27 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       27 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       27 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       28 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       28 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       28 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       28 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       29 |   Min Events |   11 |       9.1%
kimi-k2-0905                                  |       29 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       29 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       29 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       30 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       30 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       30 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       30 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       31 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       31 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       31 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       31 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       32 |   Min Events |   11 |       0.0%
kimi-k2-0905                                  |       32 |   Event Load |   11 |       0.0%
kimi-k2-0905                                  |       32 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       32 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       37 |   Min Events |   11 |      45.5%
kimi-k2-0905                                  |       37 |   Event Load |   11 |       9.1%
kimi-k2-0905                                  |       37 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       37 |     ECT Load |   11 |       0.0%
kimi-k2-0905                                  |       39 |   Min Events |   11 |      36.4%
kimi-k2-0905                                  |       39 |   Event Load |   11 |      18.2%
kimi-k2-0905                                  |       39 |      Min ECT |   11 |       0.0%
kimi-k2-0905                                  |       39 |     ECT Load |   11 |       0.0%

kimi-k2-0905 (with COT)                       |        7 |   Min Events |   10 |      30.0%
kimi-k2-0905 (with COT)                       |        7 |   Event Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |        7 |      Min ECT |   10 |      20.0%
kimi-k2-0905 (with COT)                       |        7 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |        8 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |        8 |   Event Load |   10 |      30.0%
kimi-k2-0905 (with COT)                       |        8 |      Min ECT |   10 |      40.0%
kimi-k2-0905 (with COT)                       |        8 |     ECT Load |    9 |      11.1%
kimi-k2-0905 (with COT)                       |        9 |   Min Events |   10 |     100.0%
kimi-k2-0905 (with COT)                       |        9 |   Event Load |   10 |      50.0%
kimi-k2-0905 (with COT)                       |        9 |      Min ECT |   10 |      30.0%
kimi-k2-0905 (with COT)                       |        9 |     ECT Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       10 |   Min Events |   10 |      40.0%
kimi-k2-0905 (with COT)                       |       10 |   Event Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       10 |      Min ECT |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       10 |     ECT Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       11 |   Min Events |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       11 |   Event Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       11 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       11 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       12 |   Min Events |   10 |      80.0%
kimi-k2-0905 (with COT)                       |       12 |   Event Load |   10 |      50.0%
kimi-k2-0905 (with COT)                       |       12 |      Min ECT |   10 |      60.0%
kimi-k2-0905 (with COT)                       |       12 |     ECT Load |   10 |      40.0%
kimi-k2-0905 (with COT)                       |       13 |   Min Events |   10 |     100.0%
kimi-k2-0905 (with COT)                       |       13 |   Event Load |   10 |      60.0%
kimi-k2-0905 (with COT)                       |       13 |      Min ECT |   10 |     100.0%
kimi-k2-0905 (with COT)                       |       13 |     ECT Load |   10 |      70.0%
kimi-k2-0905 (with COT)                       |       14 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       14 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       15 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       15 |   Event Load |   10 |      30.0%
kimi-k2-0905 (with COT)                       |       15 |      Min ECT |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       15 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       16 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       16 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       17 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       17 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       17 |      Min ECT |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       17 |     ECT Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       18 |   Min Events |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       18 |   Event Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       18 |      Min ECT |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       18 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       19 |   Min Events |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       19 |   Event Load |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       19 |      Min ECT |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       19 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       20 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       20 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       21 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       21 |   Event Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       21 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       21 |     ECT Load |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       22 |   Min Events |   10 |      20.0%
kimi-k2-0905 (with COT)                       |       22 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       22 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       22 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       23 |      Min ECT |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       23 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       24 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       27 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       28 |      Min ECT |   10 |      10.0%
kimi-k2-0905 (with COT)                       |       28 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       29 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       30 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       31 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       32 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       37 |     ECT Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |   Min Events |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |   Event Load |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |      Min ECT |   10 |       0.0%
kimi-k2-0905 (with COT)                       |       39 |     ECT Load |   10 |       0.0%

kimi-k2-0905_defaulttemp (with COT)           |        7 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        7 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        7 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        7 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        8 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        8 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        8 |      Min ECT |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |        8 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        9 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |        9 |   Event Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |        9 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |        9 |     ECT Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       10 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       10 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       10 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       10 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       11 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       11 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       11 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       11 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       12 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       12 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       12 |      Min ECT |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       12 |     ECT Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       13 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       13 |   Event Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       13 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       13 |     ECT Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       14 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       14 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       14 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       14 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       15 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       15 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       15 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       15 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       16 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       16 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       16 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       16 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       17 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       17 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       17 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       17 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       18 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       18 |   Event Load |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       18 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       18 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       19 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       19 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       19 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       19 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       20 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       20 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       20 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       20 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       21 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       21 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       21 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       21 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       22 |   Min Events |    1 |     100.0%
kimi-k2-0905_defaulttemp (with COT)           |       22 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       22 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       22 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       23 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       23 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       23 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       23 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       24 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       24 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       24 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       24 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       27 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       27 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       27 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       27 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       28 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       28 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       28 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       28 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       29 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       29 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       29 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       29 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       30 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       30 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       30 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       30 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       31 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       31 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       31 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       31 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       32 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       32 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       32 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       32 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       37 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       37 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       37 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       37 |     ECT Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       39 |   Min Events |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       39 |   Event Load |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       39 |      Min ECT |    1 |       0.0%
kimi-k2-0905_defaulttemp (with COT)           |       39 |     ECT Load |    1 |       0.0%

kimi-k2-thinking                              |        7 |   Min Events |    1 |     100.0%
kimi-k2-thinking                              |        7 |   Event Load |    1 |     100.0%
kimi-k2-thinking                              |        7 |      Min ECT |    1 |     100.0%
kimi-k2-thinking                              |        7 |     ECT Load |    1 |     100.0%
kimi-k2-thinking                              |        8 |   Min Events |    1 |     100.0%
