Model                                         | Scenario |        Extra |    N |   Accuracy
mistral-small-24b-instruct-2501 (with COT)    |       35 |     ECT Load |   10 |      30.0%
mistral-small-24b-instruct-2501 (with COT)    |       36 |   Min Events |   10 |      60.0%
mistral-small-24b-instruct-2501 (with COT)    |       36 |   Event Load |   10 |      20.0%
mistral-small-24b-instruct-2501 (with COT)    |       36 |      Min ECT |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       36 |     ECT Load |   10 |      60.0%
mistral-small-24b-instruct-2501 (with COT)    |       37 |   Min Events |   10 |      20.0%
mistral-small-24b-instruct-2501 (with COT)    |       37 |   Event Load |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       37 |      Min ECT |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       37 |     ECT Load |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       38 |   Min Events |   10 |      20.0%
mistral-small-24b-instruct-2501 (with COT)    |       38 |   Event Load |   10 |      60.0%
mistral-small-24b-instruct-2501 (with COT)    |       38 |      Min ECT |    9 |      66.7%
mistral-small-24b-instruct-2501 (with COT)    |       38 |     ECT Load |   10 |      10.0%
mistral-small-24b-instruct-2501 (with COT)    |       39 |   Min Events |    9 |      22.2%
mistral-small-24b-instruct-2501 (with COT)    |       39 |   Event Load |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       39 |      Min ECT |   10 |      40.0%
mistral-small-24b-instruct-2501 (with COT)    |       39 |     ECT Load |   10 |      30.0%

mistral-small-24b-instruct-2501_think         |        1 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        1 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        1 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        1 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        2 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        2 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        2 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        2 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        3 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        3 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        3 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        3 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        4 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        4 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        4 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        4 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        5 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        5 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        5 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        5 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        6 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        6 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        6 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        6 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        7 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        7 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        7 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        7 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        8 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        8 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        8 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        8 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        9 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        9 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        9 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |        9 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       10 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       10 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       10 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       10 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       11 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       11 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       11 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       11 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       12 |   Min Events |   10 |      10.0%
mistral-small-24b-instruct-2501_think         |       12 |   Event Load |   10 |      90.0%
mistral-small-24b-instruct-2501_think         |       12 |      Min ECT |   10 |      70.0%
mistral-small-24b-instruct-2501_think         |       12 |     ECT Load |   10 |     100.0%
mistral-small-24b-instruct-2501_think         |       13 |   Min Events |   10 |      20.0%
mistral-small-24b-instruct-2501_think         |       13 |   Event Load |   10 |      80.0%
mistral-small-24b-instruct-2501_think         |       13 |      Min ECT |   10 |      30.0%
mistral-small-24b-instruct-2501_think         |       13 |     ECT Load |   10 |     100.0%
mistral-small-24b-instruct-2501_think         |       14 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       14 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       14 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       14 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       15 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       15 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       15 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       15 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       16 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       16 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       16 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       16 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       17 |   Min Events |   10 |      80.0%
mistral-small-24b-instruct-2501_think         |       17 |   Event Load |   10 |      30.0%
mistral-small-24b-instruct-2501_think         |       17 |      Min ECT |   10 |      50.0%
mistral-small-24b-instruct-2501_think         |       17 |     ECT Load |   10 |      50.0%
mistral-small-24b-instruct-2501_think         |       18 |   Min Events |   10 |      70.0%
mistral-small-24b-instruct-2501_think         |       18 |   Event Load |   10 |      70.0%
mistral-small-24b-instruct-2501_think         |       18 |      Min ECT |   10 |      70.0%
mistral-small-24b-instruct-2501_think         |       18 |     ECT Load |   10 |      20.0%
mistral-small-24b-instruct-2501_think         |       19 |   Min Events |   10 |      90.0%
mistral-small-24b-instruct-2501_think         |       19 |   Event Load |   10 |      50.0%
mistral-small-24b-instruct-2501_think         |       19 |      Min ECT |   10 |      70.0%
mistral-small-24b-instruct-2501_think         |       19 |     ECT Load |   10 |      60.0%
mistral-small-24b-instruct-2501_think         |       20 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       20 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       20 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       20 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       21 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       21 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       21 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       21 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       22 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       22 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       22 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       22 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       23 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       23 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       23 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       23 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       24 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       24 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       24 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       24 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       25 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       25 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       25 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       25 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       26 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       26 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       26 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       26 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       27 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       27 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       27 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       27 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       28 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       28 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       28 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       28 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       29 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       29 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       29 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       29 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       30 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       30 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       30 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       30 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       31 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       31 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       31 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       31 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       32 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       32 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       32 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       32 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       33 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       33 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       33 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       33 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       34 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       34 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       34 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       34 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       35 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       35 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       35 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       35 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       36 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       36 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       36 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       36 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       37 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       37 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       37 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       37 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       38 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       38 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       38 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       38 |     ECT Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       39 |   Min Events |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       39 |   Event Load |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       39 |      Min ECT |   10 |       0.0%
mistral-small-24b-instruct-2501_think         |       39 |     ECT Load |   10 |       0.0%

qwen3-32b                                     |        1 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        1 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        1 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        1 |     ECT Load |   10 |      30.0%
qwen3-32b                                     |        2 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        2 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        2 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        2 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |        3 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        3 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        3 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        3 |     ECT Load |   10 |      40.0%
qwen3-32b                                     |        4 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        4 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        4 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        4 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |        5 |   Min Events |   10 |      70.0%
qwen3-32b                                     |        5 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        5 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        5 |     ECT Load |   10 |      80.0%
qwen3-32b                                     |        6 |   Min Events |   10 |      80.0%
qwen3-32b                                     |        6 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        6 |      Min ECT |   10 |      90.0%
qwen3-32b                                     |        6 |     ECT Load |   10 |      90.0%
qwen3-32b                                     |        7 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        7 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        7 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        7 |     ECT Load |   10 |      70.0%
qwen3-32b                                     |        8 |   Min Events |   10 |      80.0%
qwen3-32b                                     |        8 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        8 |      Min ECT |   10 |      90.0%
qwen3-32b                                     |        8 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |        9 |   Min Events |   10 |     100.0%
qwen3-32b                                     |        9 |   Event Load |   10 |     100.0%
qwen3-32b                                     |        9 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |        9 |     ECT Load |   10 |      10.0%
qwen3-32b                                     |       10 |   Min Events |   10 |     100.0%
qwen3-32b                                     |       10 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       10 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |       10 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |       11 |   Min Events |   10 |     100.0%
qwen3-32b                                     |       11 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       11 |      Min ECT |   10 |     100.0%
qwen3-32b                                     |       11 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |       12 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       12 |   Event Load |   10 |       0.0%
qwen3-32b                                     |       12 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       12 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       13 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       13 |   Event Load |   10 |       0.0%
qwen3-32b                                     |       13 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       13 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       14 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       14 |   Event Load |   10 |      60.0%
qwen3-32b                                     |       14 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       14 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       15 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       15 |   Event Load |   10 |      40.0%
qwen3-32b                                     |       15 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       15 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       16 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       16 |   Event Load |   10 |      10.0%
qwen3-32b                                     |       16 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       16 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       17 |   Min Events |   10 |      80.0%
qwen3-32b                                     |       17 |   Event Load |   10 |      70.0%
qwen3-32b                                     |       17 |      Min ECT |   10 |      40.0%
qwen3-32b                                     |       17 |     ECT Load |   10 |      20.0%
qwen3-32b                                     |       18 |   Min Events |   10 |      80.0%
qwen3-32b                                     |       18 |   Event Load |   10 |      70.0%
qwen3-32b                                     |       18 |      Min ECT |   10 |      90.0%
qwen3-32b                                     |       18 |     ECT Load |   10 |      10.0%
qwen3-32b                                     |       19 |   Min Events |   10 |      90.0%
qwen3-32b                                     |       19 |   Event Load |   10 |      80.0%
qwen3-32b                                     |       19 |      Min ECT |   10 |      70.0%
qwen3-32b                                     |       19 |     ECT Load |   10 |      40.0%
qwen3-32b                                     |       20 |   Min Events |   10 |      10.0%
qwen3-32b                                     |       20 |   Event Load |   10 |      90.0%
qwen3-32b                                     |       20 |      Min ECT |   10 |      10.0%
qwen3-32b                                     |       20 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       21 |   Min Events |   10 |      10.0%
qwen3-32b                                     |       21 |   Event Load |   10 |      80.0%
qwen3-32b                                     |       21 |      Min ECT |   10 |      70.0%
qwen3-32b                                     |       21 |     ECT Load |   10 |      30.0%
qwen3-32b                                     |       22 |   Min Events |   10 |      60.0%
qwen3-32b                                     |       22 |   Event Load |   10 |      90.0%
qwen3-32b                                     |       22 |      Min ECT |   10 |      20.0%
qwen3-32b                                     |       22 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       23 |   Min Events |   10 |      60.0%
qwen3-32b                                     |       23 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       23 |      Min ECT |   10 |      60.0%
qwen3-32b                                     |       23 |     ECT Load |   10 |      70.0%
qwen3-32b                                     |       24 |   Min Events |   10 |      20.0%
qwen3-32b                                     |       24 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       24 |      Min ECT |   10 |      40.0%
qwen3-32b                                     |       24 |     ECT Load |   10 |      60.0%
qwen3-32b                                     |       25 |   Min Events |   10 |      50.0%
qwen3-32b                                     |       25 |   Event Load |   10 |      80.0%
qwen3-32b                                     |       25 |      Min ECT |   10 |      60.0%
qwen3-32b                                     |       25 |     ECT Load |   10 |      10.0%
qwen3-32b                                     |       26 |   Min Events |   10 |      70.0%
qwen3-32b                                     |       26 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       26 |      Min ECT |   10 |      60.0%
qwen3-32b                                     |       26 |     ECT Load |   10 |     100.0%
qwen3-32b                                     |       27 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       27 |   Event Load |   10 |      50.0%
qwen3-32b                                     |       27 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       27 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       28 |   Min Events |   10 |      10.0%
qwen3-32b                                     |       28 |   Event Load |   10 |      50.0%
qwen3-32b                                     |       28 |      Min ECT |   10 |      30.0%
qwen3-32b                                     |       28 |     ECT Load |   10 |      20.0%
qwen3-32b                                     |       29 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       29 |   Event Load |   10 |      70.0%
qwen3-32b                                     |       29 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       29 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       30 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       30 |   Event Load |   10 |      40.0%
qwen3-32b                                     |       30 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       30 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       31 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       31 |   Event Load |   10 |      30.0%
qwen3-32b                                     |       31 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       31 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       32 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       32 |   Event Load |   10 |      40.0%
qwen3-32b                                     |       32 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       32 |     ECT Load |   10 |      10.0%
qwen3-32b                                     |       33 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       33 |   Event Load |   10 |      90.0%
qwen3-32b                                     |       33 |      Min ECT |   10 |      40.0%
qwen3-32b                                     |       33 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       34 |   Min Events |   10 |      10.0%
qwen3-32b                                     |       34 |   Event Load |   10 |      30.0%
qwen3-32b                                     |       34 |      Min ECT |   10 |      50.0%
qwen3-32b                                     |       34 |     ECT Load |   10 |      30.0%
qwen3-32b                                     |       35 |   Min Events |   10 |      80.0%
qwen3-32b                                     |       35 |   Event Load |   10 |      80.0%
qwen3-32b                                     |       35 |      Min ECT |   10 |      20.0%
qwen3-32b                                     |       35 |     ECT Load |   10 |       0.0%
qwen3-32b                                     |       36 |   Min Events |   10 |      50.0%
qwen3-32b                                     |       36 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       36 |      Min ECT |   10 |      30.0%
qwen3-32b                                     |       36 |     ECT Load |   10 |      60.0%
qwen3-32b                                     |       37 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       37 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       37 |      Min ECT |   10 |      40.0%
qwen3-32b                                     |       37 |     ECT Load |   10 |      70.0%
qwen3-32b                                     |       38 |   Min Events |   10 |       0.0%
qwen3-32b                                     |       38 |   Event Load |   10 |      60.0%
qwen3-32b                                     |       38 |      Min ECT |   10 |       0.0%
qwen3-32b                                     |       38 |     ECT Load |   10 |      50.0%
qwen3-32b                                     |       39 |   Min Events |   10 |      80.0%
qwen3-32b                                     |       39 |   Event Load |   10 |     100.0%
qwen3-32b                                     |       39 |      Min ECT |   10 |      50.0%
qwen3-32b                                     |       39 |     ECT Load |   10 |      60.0%

qwen3-32b (with COT)                          |        1 |   Min Events |   11 |      18.2%
qwen3-32b (with COT)                          |        1 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |        1 |      Min ECT |   10 |      80.0%
qwen3-32b (with COT)                          |        1 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |        2 |   Min Events |   10 |      40.0%
qwen3-32b (with COT)                          |        2 |   Event Load |   10 |      20.0%
qwen3-32b (with COT)                          |        2 |      Min ECT |   10 |      80.0%
qwen3-32b (with COT)                          |        2 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |        3 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |        3 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |        3 |      Min ECT |   10 |      50.0%
qwen3-32b (with COT)                          |        3 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |        4 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |        4 |   Event Load |    8 |     100.0%
qwen3-32b (with COT)                          |        4 |      Min ECT |   10 |      60.0%
qwen3-32b (with COT)                          |        4 |     ECT Load |   10 |      60.0%
qwen3-32b (with COT)                          |        5 |   Min Events |   10 |      20.0%
qwen3-32b (with COT)                          |        5 |   Event Load |   10 |      30.0%
qwen3-32b (with COT)                          |        5 |      Min ECT |   10 |      80.0%
qwen3-32b (with COT)                          |        5 |     ECT Load |   10 |      40.0%
qwen3-32b (with COT)                          |        6 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |        6 |   Event Load |   10 |      20.0%
qwen3-32b (with COT)                          |        6 |      Min ECT |   10 |      70.0%
qwen3-32b (with COT)                          |        6 |     ECT Load |   10 |      60.0%
qwen3-32b (with COT)                          |        7 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |        7 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |        7 |      Min ECT |   10 |      60.0%
qwen3-32b (with COT)                          |        7 |     ECT Load |   10 |      40.0%
qwen3-32b (with COT)                          |        8 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |        8 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |        8 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |        8 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |        9 |   Min Events |   10 |      20.0%
qwen3-32b (with COT)                          |        9 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |        9 |      Min ECT |   10 |      90.0%
qwen3-32b (with COT)                          |        9 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       10 |   Min Events |   10 |      60.0%
qwen3-32b (with COT)                          |       10 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       10 |      Min ECT |   10 |     100.0%
qwen3-32b (with COT)                          |       10 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |       11 |   Min Events |   10 |      70.0%
qwen3-32b (with COT)                          |       11 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       11 |      Min ECT |   10 |      70.0%
qwen3-32b (with COT)                          |       11 |     ECT Load |   10 |     100.0%
qwen3-32b (with COT)                          |       12 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       12 |   Event Load |   10 |       0.0%
qwen3-32b (with COT)                          |       12 |      Min ECT |   10 |      40.0%
qwen3-32b (with COT)                          |       12 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       13 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       13 |   Event Load |   10 |       0.0%
qwen3-32b (with COT)                          |       13 |      Min ECT |   10 |      20.0%
qwen3-32b (with COT)                          |       13 |     ECT Load |   10 |      20.0%
qwen3-32b (with COT)                          |       14 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       14 |   Event Load |   10 |      80.0%
qwen3-32b (with COT)                          |       14 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       14 |     ECT Load |   10 |       0.0%
qwen3-32b (with COT)                          |       15 |   Min Events |   10 |       0.0%
qwen3-32b (with COT)                          |       15 |   Event Load |   10 |     100.0%
qwen3-32b (with COT)                          |       15 |      Min ECT |   10 |       0.0%
qwen3-32b (with COT)                          |       15 |     ECT Load |   10 |      20.0%
